house_age,dist_MRT,num_stores,Xs,Ys,dist_fr_cen,price
5.1,1867.233,2,-1.6353295448195402,1.63692134870123,3.435734451734021,35.6
31.3,600.8604,5,1.32915969598654,-0.0106918424977921,1.2299081650086632,30.9
31.5,258.186,9,1.00594646119163,-0.0211908065765165,1.0557287052880828,36.3
1.7,329.9747,5,1.0417674359364302,1.51726440237975,2.551655396064187,50.4
33.6,270.8895,0,-0.079599061707675,0.41750057623256,1.553256646546733,42.9
13.0,750.0704,2,1.62183352745359,0.5491639902871099,1.8565323880761864,37.0
5.7,90.45606,9,0.972967726730625,0.605721137068234,1.6428190817410355,53.5
33.5,563.2854,8,0.236282260326436,1.4678036071579,2.4841651797960833,46.6
34.6,3085.17,0,-1.86399630283238,3.17708182925684,4.835237948016622,41.2
0.0,185.4296,0,-0.172036111155991,0.22618681265087803,1.4280841321305158,37.9
13.2,1712.632,2,-1.6730901949366102,-0.575613662141375,2.2852126310705545,30.8
17.4,6488.021,1,-6.02061345090868,-1.4238666397812803,6.5996808495083865,11.2
4.6,259.6607,6,1.17791838628124,0.7780904082460329,1.8660873597866425,53.7
7.8,104.8101,5,0.743233716321178,-0.24009485221467897,0.7645257015871607,47.0
13.2,492.2313,5,0.413126137260231,-0.42255765039147797,0.5882264094940041,42.3
4.0,2180.245,3,-2.10471280663169,-0.681177818666212,2.6958647694829345,28.6
18.4,2674.961,3,-2.51928025080892,-0.889519610689022,3.0936040182054754,25.7
4.1,2147.376,3,-2.06075544988143,-0.708080822467338,2.6493292075633024,31.3
12.2,1360.139,1,1.55682863746496,-1.85464172503632,1.3078711841946038,30.1
3.8,383.8624,5,1.04124125575012,1.3298820338673,2.3669182583402537,60.7
10.3,211.4473,1,-0.35114030495198695,0.563215581390075,1.8098196946939193,45.3
0.0,338.9679,9,1.0890821604012701,-0.0351537048635073,1.079331920137405,44.9
1.1,193.5845,6,0.76759887244273,-0.353835419871379,0.6599516997642462,45.1
5.6,2408.993,0,2.68425306213589,-1.4997011883109799,2.1615418114776577,24.7
32.9,87.30221999999999,10,0.66401264700084,1.56118185260938,2.5552857821413197,47.1
41.4,281.205,8,0.7555700794373409,0.50407968585426,1.5037250869296275,63.3
17.1,967.4,4,0.0319108352690819,2.1835318207568504,3.225071861817738,40.0
32.3,109.9455,10,0.731115358268144,1.43161151295155,2.428599428836516,48.0
35.3,614.1394,7,0.312413269737444,1.12552883957047,2.133795083580348,33.1
17.3,2261.4320000000002,4,-2.12099497812876,-0.8389123036195519,2.698782320072964,29.5
14.2,1801.5439999999999,1,1.9741931358726001,-1.90334338139137,1.6681912748062453,24.8
15.0,1828.319,2,-1.8145937707289699,-0.5205862357132139,2.4341782316444665,20.9
18.2,350.8515,1,-0.23253761300811301,0.706233731015585,1.8803404606980958,43.1
20.2,2185.1279999999997,3,-2.1087130776983702,-0.683469262492843,2.6995710320266255,22.8
15.9,289.3248,5,0.9953490914086,1.45984911130788,2.486911715040065,42.1
4.1,312.8963,5,0.653555306721246,-1.44250307906652,0.4648463029903751,51.7
33.9,157.6052,7,0.874519755576563,-0.28863594268728004,0.7575014463083576,41.5
0.0,274.0144,1,-0.291828299337765,0.634170340991579,1.8425785088174422,52.2
5.4,390.5684,5,0.89682783664728,1.1630838474757,2.177555405437231,49.5
21.7,1157.988,0,1.7075776311222,-0.7863357243374921,1.141995357113841,23.8
14.7,1717.193,2,-1.69502654095483,-0.5372165367011911,2.313916368985383,30.5
3.9,49.66105,8,0.44639711463090503,-1.17474573180499,0.23261697485847868,56.8
37.3,587.8877,8,1.3076983560252702,0.21730019836314,1.4072500376881933,37.4
0.0,292.9978,6,1.1160174633423998,0.953214072179981,2.0160941130744905,69.7
14.1,289.3248,5,0.9953490914086,1.45984911130788,2.486911715040065,53.3
8.0,132.5469,9,0.622636731039383,1.55818921926338,2.5512774580667386,47.3
16.3,3529.5640000000003,0,-1.6810089794161,-4.129093602017029,3.8773243630901297,29.3
29.1,506.1144,4,0.5391017687062271,1.05437953454209,2.0459888851082413,40.3
16.1,4066.587,0,-2.9715602170453597,-2.94448550187098,4.0516849316233685,12.9
18.3,82.88643,10,0.668053373633244,1.56125756587787,2.555495724041931,46.6
0.0,185.4296,0,-0.172036111155991,0.22618681265087803,1.4280841321305158,55.3
16.2,2103.555,3,-1.8756373321922701,-0.989582960331812,2.450014324759688,25.6
10.4,2251.938,4,-1.98402076547779,-1.08582927251235,2.560116390394305,27.3
40.9,122.3619,8,0.9062118663096329,-0.146127243615687,0.9019105222688208,67.7
32.8,377.8302,9,1.01923956360167,0.29393233373249,1.355352024541204,38.6
6.2,1939.749,1,2.10854075099109,-1.8985987214637,1.7789991565677579,31.3
42.7,443.80199999999996,6,0.522246857401915,1.1449780100826201,2.1372435102873726,35.3
16.9,967.4,4,0.0319108352690819,2.1835318207568504,3.225071861817738,40.3
32.6,4136.271,1,-3.7164438344636,-1.5756912169233,4.327054905794372,24.7
21.2,512.5487,4,0.500853932961356,0.560288600534666,1.5519878621296088,42.5
37.1,918.6357,1,1.7385890421693302,0.3595513048442079,1.7757104281912248,31.9
13.1,1164.838,4,0.0240054937708192,2.4982564472299997,3.537831737462976,32.2
14.7,1717.193,2,-1.69502654095483,-0.5372165367011911,2.313916368985383,23.0
12.7,170.1289,1,-0.3653429905833329,0.511950441860594,1.773386710292267,37.3
26.8,482.7581,5,0.521384623488295,0.59726024565706,1.5881326248847318,35.5
7.6,2175.03,3,-2.09118855012965,-0.7019923486746851,2.6801647595857774,27.7
12.7,187.4823,1,-0.36872521574387795,0.530735243568663,1.791152281503166,28.5
30.9,161.942,9,0.606342061841686,1.61886298326915,2.611922203385074,39.7
16.4,289.3248,5,0.9953490914086,1.45984911130788,2.486911715040065,41.2
23.0,130.9945,6,0.45907616905204496,-1.3663144118166501,0.401260014177482,37.2
1.9,372.1386,7,0.6889621578408399,0.445179041431285,1.4385465138928613,40.5
5.2,2408.993,0,2.68425306213589,-1.4997011883109799,2.1615418114776577,22.3
18.5,2175.744,3,-2.10281529180804,-0.674490580566227,2.6947521045283076,28.1
13.7,4082.015,0,-2.9292489700564803,-3.10113683842309,4.094031037596001,15.4
5.6,90.45606,9,0.972967726730625,0.605721137068234,1.6428190817410355,50.0
18.8,390.9696,7,0.63547361841338,1.1426636822437901,2.134822538392915,40.6
8.1,104.8101,5,0.743233716321178,-0.24009485221467897,0.7645257015871607,52.5
6.5,90.45606,9,0.972967726730625,0.605721137068234,1.6428190817410355,63.9
